"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9BLAC595","journalArticle","2025","Kapiki, Soultana (Tania); Pappa, Anthitsa","Enhancing healthcare efficiency: leveraging advanced maintenance management for optimal staff performance","Journal of Health Organization and Management","","1477-7266, 1758-7247","10.1108/JHOM-03-2025-0134","https://www.emerald.com/jhom/article/39/9/398/1301123/Enhancing-healthcare-efficiency-leveraging","Purpose – This study explores how effective maintenance strategies enhance healthcare staff performance. It evaluates their influence on the work environment and operational efficiency, examines the benefits of Computerised Maintenance Management Systems (CMMS), artificial intelligence (AI), the Internet of Things (IoT) and blockchain and highlights the role of leadership in adopting these innovations. Real-world examples illustrate their success in boosting workforce productivity and overall healthcare efficiency.","2025-12-15","2026-03-03 21:07:47","2026-03-03 21:07:47","2026-03-03 21:07:47","398-418","","9","39","","","Enhancing healthcare efficiency","","","","","","","en","https://creativecommons.org/licences/by/4.0/","","","","DOI.org (Crossref)","","","","/Users/szymon/Zotero/storage/IGLKV8VC/Kapiki and Pappa - 2025 - Enhancing healthcare efficiency leveraging advanced maintenance management for optimal staff perfor.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGQJS427","journalArticle","2025","Cheng, Sijia; Cao, Ruilan; Md Rashid, Sabariah","The influence of employability skills on quality of employment in AI-driven labour market transformations: the roles of academic achievement and motivation","Humanities and Social Sciences Communications","","2662-9992","10.1057/s41599-025-05872-y","https://www.nature.com/articles/s41599-025-05872-y","In the context of AI-driven labour market transformations, drawing upon the person-job fit theory, human capital theory, and self-determination theory, this study examines how employability skills influence the quality of employment (QoE) among university graduates, with academic achievement as a mediator and motivation as a moderator. A total of 509 recent university graduates participated in this investigation. Results revealed that employability skills were positively associated with QoE (β = 0.359, p < 0.001), with academic achievement partially mediating this relationship (β = 0.112, p < 0.001), and the motivation moderating the relationship between academic achievement and QoE (β = 0.139, p = 0.001). The findings indicate that, for the present sample, personal factors are related to perceived employment quality. The results suggest that future curricula could explore AI related competencies, adaptive autonomy, and ethical resilience to better prepare graduates for evolving labour market, although these elements were not directly examined in this study.","2025-10-15","2026-03-03 21:07:56","2026-03-03 21:07:56","2026-03-03 21:07:56","1599","","1","12","","Humanit Soc Sci Commun","The influence of employability skills on quality of employment in AI-driven labour market transformations","","","","","Palgrave","","en","2025 The Author(s)","","","","www.nature.com","","","","/Users/szymon/Zotero/storage/5N7BALCY/Cheng et al. - 2025 - The influence of employability skills on quality of employment in AI-driven labour market transforma.pdf","","","Education; Psychology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5P5WRR3K","journalArticle","2025","Giering, Oliver; Kirchner, Stefan","Artificial intelligence and autonomy at work: empirical insights from Germany","Journal for Labour Market Research","","2510-5027","10.1186/s12651-025-00401-5","https://doi.org/10.1186/s12651-025-00401-5","Artificial intelligence (AI) is a prominent topic regarding the digitalisation of work and its diffusion is expected to radically change job quality. Overall, there exists a large discrepancy between discursive expectations and quantitative empirical evidence. In this article, we use a novel module from the German Socio-Economic Panel to examine the overall prevalence of AI at work, the determinants that increase the likelihood of AI use, and its association with autonomy. The results show that 38% of German workers use AI, and AI use is associated with the use of specific digital technologies. Workers in high-level, non-routine occupations are more likely to use AI, particularly in comparison to manual workers. Moreover, the association between AI and autonomy is merely superficial and cannot be properly evaluated without considering workplace preconditions.","2025-09-20","2026-03-03 21:08:08","2026-03-03 21:08:08","2026-03-03 21:08:08","20","","1","59","","J Labour Market Res","Artificial intelligence and autonomy at work","","","","","","","en","","","","","Springer Link","","","","/Users/szymon/Zotero/storage/L3DFUCVU/Giering and Kirchner - 2025 - Artificial intelligence and autonomy at work empirical insights from Germany.pdf","","","Artificial intelligence; Autonomy; Digital technology; J00; J24; Job quality; O3; O33; Occupations; Work","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6EG6UCQY","journalArticle","2025","Mwita, Kelvin M.; Kitole, Felician Andrew","Potential benefits and challenges of artificial intelligence in human resource management in public institutions","Discover Global Society","","2731-9687","10.1007/s44282-025-00175-8","https://doi.org/10.1007/s44282-025-00175-8","This study explores the benefits and challenges of implementing artificial intelligence (AI) in human resource management (HRM) among public institutions in Tanzania. Using a cross-sectional research design, data was collected from 217 HR practitioners through random sampling and questionnaires. The descriptive approach assessed participants’ understanding of AI, its perceived benefits, challenges, and risks in HRM. The findings on the perceived benefits of AI in HRM show that increased efficiency, better decision-making, and cost reduction are the top advantages, while ease of use ranks the lowest. However, challenges such as lack of expertise, data privacy concerns, high costs, and resistance to change remain significant barriers. Most respondents strongly agree that AI enhances recruitment, training, performance management, and compliance, but concerns persist over bias, transparency, and emotional intelligence limitations in areas like employee relations and compensation. Additionally, results on risks of using AI on HRM indicate that high-risk components like Human Resource Information System (HRIS), Recruitment, Compensation, and Performance Management face serious concerns such as bias and implementation complexity. Moderate-risk areas like succession planning and compliance show manageable challenges, while low-risk components like health and safety and employee relations reflect minimal issues. Statistical analysis confirms significant associations between risk levels and several HRM components, especially HRIS and Recruitment (p < 0.01), highlighting the need for targeted interventions. The study emphasizes the need for public institutions to establish robust ethical frameworks, invest in capacity-building for HR practitioners, and ensure human oversight in AI-driven processes. By addressing these concerns, public institutions can mitigate risks, improve AI adoption, and optimize the potential of AI to enhance HR practices, offering a roadmap for equitable, effective, and ethical implementation of AI technologies in workforce management.","2025-05-12","2026-03-03 21:09:35","2026-03-03 21:09:35","2026-03-03 21:09:35","35","","1","3","","Discov glob soc","","","","","","","","en","","","","","Springer Link","","","","/Users/szymon/Zotero/storage/E5G2FPRC/Mwita and Kitole - 2025 - Potential benefits and challenges of artificial intelligence in human resource management in public.pdf","","","AI-powered recruitment; ChatGPT; Digitalization; OpenAI; Smart HR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TKLY6I4J","journalArticle","2025","Maya, G.; Suganya, A.","Enhancing workplace productivity with secure AI using federated contrastive learning model for performance optimization","Scientific Reports","","2045-2322","10.1038/s41598-025-25153-7","https://www.nature.com/articles/s41598-025-25153-7","Artificial intelligence (AI) adoption is now heading towards a fast speed moving us towards a more productive future where intelligent systems automate complex works, optimize decisions and personalize work arena. But AI powered transformation realization brings problems, such as securing employee data privacy, making the solution scalable for various organizational environments and fights against biases of centralized learning methodology. Centralized data processing is common today, and it means that sensitive information is vulnerable to security weaknesses, and it is not good for the decentralized data ecosystem in large enterprises. To deal with these limitations, this research suggests Federated Contrastive Learning (FCL) framework for the secure and efficient workplace productivity analysis using the Employee Performance and Productivity Dataset. The goal is to design a privacy preserving AI model for decentralized learning while preserving data security, but at the same time improving model prediction accuracy, stability and communication efficiency. With Contrastive Learning, Federated Averaging for iterating over centralized update and Homomorphic Encryption for training model in the secure way we propose the model. We conduct experimental analysis on partitioned decentralized nodes that mimic real federated learning. I also showed that the Proposed FCL Model achieves global accuracy of 98.9% that outperforms FedAvg (91.4%), LSTM (87.6%) and CNN (81.2%), and has precision (98.5%), recall (97.8%), and F1 score (97.9%). Moreover, the model also reduced data leakage by 97.2% and increased gradient compression efficiency to 95.2%, which greatly lowers communication overhead. The results of these results demonstrate the efficiency of the FCL framework for achieving privacy preserving, scalable and high-performance federated learning for workplace productivity analysis. The implications of this study for securing, adapting intelligent systems in the future of work, skipping the centralized data environment, while driving the intelligent transformation of the workplace, are insightful and compelling.","2025-11-21","2026-03-03 21:09:46","2026-03-03 21:09:46","2026-03-03 21:09:46","41296","","1","15","","Sci Rep","","","","","","Nature Publishing Group","","en","2025 The Author(s)","","","","www.nature.com","","","","/Users/szymon/Zotero/storage/HIG662TB/Maya and Suganya - 2025 - Enhancing workplace productivity with secure AI using federated contrastive learning model for perfo.pdf","","","Engineering; Risk factors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YTVMPAFK","journalArticle","2025","Blackman, Tyler","Performing the future of work: Examining discourses of the future of work and the ideal worker through event ethnographies","Geoforum","","0016-7185","10.1016/j.geoforum.2025.104461","https://www.sciencedirect.com/science/article/pii/S0016718525002623","The future of work is a multifaceted subject, addressed in academic research, policy, and industry or business contexts. It is often depicted by different imaginaries about the potential impact of new technologies on work. In this paper, I argue that the portrayal of the ideal worker in future of work discourses continues to shift the burden of responding to an uncertain future of work onto the individual. I accomplish this by examining the discourse of the future of work and expertise performances through an event ethnography involving attendance at three major industry conferences, as well as through analyses of four Massive Open Online Courses (MOOCs) on the future of work. In the specific and localized character of the conferences and MOOCs, the idealized worker was framed as flexible, autonomous, resilient, emotionally intelligent, and proficient in using modern AI. These framings reinforce a narrow set of ideal worker norms, limiting which types of work and workers are seen as part of the future of work, and often shift the burden of adapting to structural challenges onto the workers themselves. Ultimately, I contend that researchers, policy makers, and industry must critically examine the discursive and spatial imaginaries shaping the future of work to better understand its uneven and unpredictable impacts across society. Overall, this research contributes to understanding the politics of the future of work, as well as the potential and limitations of researching events and online spaces within the context of economic and labour geographies.","2025-12-01","2026-03-03 21:09:57","2026-03-03 21:09:57","2026-03-03 21:09:57","104461","","","167","","Geoforum","Performing the future of work","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/NPXS33TE/Blackman - 2025 - Performing the future of work Examining discourses of the future of work and the ideal worker throu.pdf; /Users/szymon/Zotero/storage/4NN9G3BS/S0016718525002623.html","","","AI; Discourse; Hybrid work; Ideal worker; Remote work; The future of work","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AWBTEBXB","journalArticle","2025","Koteczki, Réka; Csikor, Dániel; Balassa, Boglárka Eisinger","The role of generative AI in improving the sustainability and efficiency of HR recruitment process","Discover Sustainability","","2662-9984","10.1007/s43621-025-01484-3","https://doi.org/10.1007/s43621-025-01484-3","Generative artificial intelligence (GAI) is becoming increasingly important in business processes, including human resource management. GAI can offer the potential to automate repetitive tasks in recruitment processes, optimise decision making, and reduce administrative burdens. Although AI can help increase operational efficiency, environmental pressures must also be taken into account. AI models require significant computing power, resulting in high energy consumption and increased CO2 emissions. This dichotomy may raise the question of whether the efficiency gains provided by GAI outweigh the environmental burden. This article examines the environmental impacts of GAI on HRM through a case study. The research combines qualitative and quantitative methods: expert interviews are used to explore practical applications, while calculations on energy consumption, costs, and emissions are carried out by comparing traditional and AI-based recruitment methods. The results of the case study showed that the integration of GAI led to efficiency gains. The time required for the recruitment process was reduced by 13.25 h, which could save thousands of man-hours per year. At the same time, costs and energy consumption and associated carbon emissions were reduced. The study highlights the duality of “AI for sustainability” and “sustainability of AI”, highlighting that while GAI can contribute to more sustainable corporate operations, its own environmental footprint raises questions about long-term sustainability. The results will provide HR professionals, decision makers, and organisations with practical insights into the potential for sustainable use of AI.","2025-07-03","2026-03-03 21:10:12","2026-03-03 21:10:12","2026-03-03 21:10:12","601","","1","6","","Discov Sustain","","","","","","","","en","","","","","Springer Link","","","","/Users/szymon/Zotero/storage/U4VXZQME/Koteczki et al. - 2025 - The role of generative AI in improving the sustainability and efficiency of HR recruitment process.pdf","","","Case study; ChatGPT; Efficiency optimisation; Generative artificial intelligence (GAI); Human resource management (HRM); Interview; Sustainable development goals (SDGs); Westerm Transdanubia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IWZZIY4Y","journalArticle","2025","Hulls, Paige M.; Castaño-Vinyals, Gemma; Röösli, Martin; Joseph, Wout; Polańska, Kinga; Politański, Piotr; Guxens, Mònica; de Vocht, Frank","Fulfilment of the promises of 5G according to business and industry stakeholders in Europe and the United Kingdom","Scientific Reports","","2045-2322","10.1038/s41598-025-26376-4","https://www.nature.com/articles/s41598-025-26376-4","For businesses there is now the opportunity to incorporate fifth generation cellular technology (5G) into working practices to, for example, deliver contextual information in real time by ultra short latency and connect large numbers of devices, alongside artificial intelligence applications. The aim of this study was to gain insights into the development, implementation and the use of 5G in Europe, and to obtain an overview of developments associated specifically for occupational settings. We interviewed 14 experts from business, industry and (inter)national stakeholder organisations from the UK, Belgium, Spain, Poland and Switzerland between March and September 2023 using a semi-structured topic guide. Interviews were then transcribed, coded and analysed. Participants had mixed opinions about 5G as “it will not be the solution to the problems that we thought”, but “5G is still developing”. The introduction of 5G in workplaces was viewed as “pretty small” and in several countries “hasn’t been very well taken up”. Occupational settings where 5G had been initially incorporated included farming, manufacturing, airports, and university campuses. Introduction was also influenced by government-funded schemes to pilot 5G within businesses. Participants felt 5G could lead to a “natural evolution in factories”. However, this would require continuing investment in user equipment and resources, as “all equipment would need to be able to connect to the 5G network”. Experiences varied, but participants acknowledged that COVID-19 had had an impact on public perception, with misinformation being a prominent factor. Employment of 5G in industrial settings in Europe has been behind expectations, and to date mostly limited to test sites. Although work began in 2015, 5G deployment is continuing across Europe. Further research is needed to understand how businesses can effectively implement 5G.","2025-11-27","2026-03-03 21:10:25","2026-03-03 21:10:25","2026-03-03 21:10:25","42383","","1","15","","Sci Rep","","","","","","Nature Publishing Group","","en","2025 The Author(s)","","","","www.nature.com","","","","/Users/szymon/Zotero/storage/P5BAGI9F/Hulls et al. - 2025 - Fulfilment of the promises of 5G according to business and industry stakeholders in Europe and the U.pdf","","","Electrical and electronic engineering; Environmental economics; Risk factors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D5WVPBLP","journalArticle","2025","Kim, Byung-Jik; Lee, Julak","AI adoption, employee depression and knowledge: How corporate social responsibility buffers psychological impact","Journal of Innovation & Knowledge","","2444-569X","10.1016/j.jik.2025.100815","https://www.sciencedirect.com/science/article/pii/S2444569X2500160X","This study examines the psychological consequences of artificial intelligence (AI) adoption in organizational contexts, focusing on how it impacts employee depression via the mediating and moderating mechanisms of job insecurity and corporate social responsibility (CSR), respectively. Adopting the broader Stress Process paradigm and employing an integrated theoretical framework that encompasses conservation of resources theory, social identity theory, and job demands-resources theory, we develop and empirically validate a moderated mediation framework utilizing longitudinal data gathered during three temporal intervals from 403 workers employed in South Korean enterprises. The empirical evidence demonstrates that although AI adoption does not directly impact employee depression, it exerts substantial indirect effects through the mediating pathway of job insecurity. Additionally, the analysis shows that CSR functions as a critical organizational resource that moderates the association between AI adoption and job insecurity; specifically, conditions of elevated CSR attenuate this positive association. These findings enhance theoretical understanding of the psychological mechanisms underlying technological transformations in workplace settings and highlight the importance of strategic organizational initiatives in mitigating the mental health challenges associated with AI implementation. They also reveal actionable steps enterprises deploying AI technologies can take, highlighting the imperative of proactively managing workforce concerns regarding employment stability while sustaining robust CSR initiatives throughout periods of technological evolution.","2025-11-01","2026-03-03 21:10:35","2026-03-03 21:10:35","2026-03-03 21:10:35","100815","","6","10","","Journal of Innovation & Knowledge","AI adoption, employee depression and knowledge","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/ATJ56LBB/Kim and Lee - 2025 - AI adoption, employee depression and knowledge How corporate social responsibility buffers psycholo.pdf; /Users/szymon/Zotero/storage/AKGENX8Z/S2444569X2500160X.html","","","Artificial intelligence adoption; Corporate social responsibility; Depression; Job insecurity; Longitudinal study; M15; Moderated mediation model; O33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45WGSVL5","journalArticle","2025","Percio, Alfonso Del","Technofuturist Registers for AI and the Future of Work","Journal of Sociolinguistics","","1467-9841","10.1111/josl.12714","https://onlinelibrary.wiley.com/doi/abs/10.1111/josl.12714","This article contributes to sociolinguistic scholarship on register formations, digital technology, and labor by analyzing technofuturist registers—historically inherited, typified, and socially shared modes of speaking about technology. These registers create distinct modes of feeling, relating, idealizing, and desiring technology and its effects on society and our future. The focus is on recruiters’ and tech entrepreneurs’ talk about artificial intelligence (AI) as a site for the enregisterment of AI. These registers link recruitment and AI-powered job matching technologies to a broader anarcho-capitalist vision of an AI-driven future, one that both recruiters and society are encouraged to embrace. Centering technofuturist registers contributes to our understanding of contemporary language about tech, helping to understand how AI is made desirable and, in so doing, how digital technology shapes the social imagination of the future and with it, reconfigures visions of labor, personhood, and modernity.","2025","2026-03-03 21:11:06","2026-03-03 21:11:06","2026-03-03 21:11:06","319-331","","5","29","","","","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/josl.12714","","/Users/szymon/Zotero/storage/MDAABNJL/Percio - 2025 - Technofuturist Registers for AI and the Future of Work.pdf; /Users/szymon/Zotero/storage/EL9S8N7Q/josl.html","","","artificial intelligence; labor; recruitment; registers; technofuturism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMSBTTK5","journalArticle","2025","Hajj, Cynthia; Schmitt, Christophe; Azoury, Nehme","Enhancing Problem-Solving Skills with AI: A Case Study on Innovation and Creativity in a Business Setting","Administrative Sciences","","2076-3387","10.3390/admsci15100388","https://www.mdpi.com/2076-3387/15/10/388","The adoption of artificial intelligence has risen, yet research on its impact on innovation processes between actual businesses remains sparse. This r...","2025-10-06","2026-03-03 21:11:32","2026-03-03 21:11:32","2026-03-03 21:11:32","","","10","15","","","Enhancing Problem-Solving Skills with AI","","","","","Multidisciplinary Digital Publishing Institute","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","","","/Users/szymon/Zotero/storage/QNB4QJL8/Hajj et al. - 2025 - Enhancing Problem-Solving Skills with AI A Case Study on Innovation and Creativity in a Business Se.pdf","","","AI tools; Artificial Intelligence (AI); business innovation; case study; data-driven insights; human–AI collaboration; problem-solving skill; qualitative research","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XLCLPWI6","journalArticle","2025","Muehlemann, Samuel","Artificial intelligence adoption and workplace training","Journal of Economic Behavior & Organization","","0167-2681","10.1016/j.jebo.2025.107206","https://www.sciencedirect.com/science/article/pii/S0167268125003257","As artificial intelligence (AI) reshapes business processes, firms must adapt their training strategies to cultivate a skilled workforce. Using German establishment-level panel data from 2019 to 2023, this study analyzes how firms adjust their training strategies following AI adoption. Staggered difference-in-differences analysis shows that sustained AI adoption is associated with a 14% increase in new apprenticeships among training firms (intensive margin), but is not linked to the training decision (extensive margin). AI adoption is also associated with a modest increase in continuing training, with resources shifting toward high-skilled employees. The results align with AI as an automation innovation that reduces demand for simple skills as well as an augmentation innovation that increases demand for more advanced skills. The German dual apprenticeship system appears critical for firms aiming to build a future-ready workforce in the age of AI.","2025-10-01","2026-03-03 21:11:42","2026-03-03 21:11:42","2026-03-03 21:11:42","107206","","","238","","Journal of Economic Behavior & Organization","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/4JAKXAZR/Muehlemann - 2025 - Artificial intelligence adoption and workplace training.pdf; /Users/szymon/Zotero/storage/RS6BZRH8/S0167268125003257.html","","","Apprenticeship training; Artificial intelligence; Automation; Human capital; Technological change","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XYSVGJXA","journalArticle","2025","Alhelal, Abdulrahman Abdullah; Alshiha, Ahmed Abdulaziz; Al-Romeedy, Bassam Samir","AI-Driven Sustainable Competitive Advantage in Tourism and Hospitality: Mediating Roles of Digital Culture and Skills","Sustainability","","2071-1050","10.3390/su17198903","https://www.mdpi.com/2071-1050/17/19/8903","This study explored how AI affects the sustainability of competitive advantage in the tourism and hospitality sector, with a particular focus on the m...","2025-10-07","2026-03-03 21:11:58","2026-03-03 21:11:58","2026-03-03 21:11:58","","","19","17","","","AI-Driven Sustainable Competitive Advantage in Tourism and Hospitality","","","","","Multidisciplinary Digital Publishing Institute","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","","","/Users/szymon/Zotero/storage/ILPY2ER8/Alhelal et al. - 2025 - AI-Driven Sustainable Competitive Advantage in Tourism and Hospitality Mediating Roles of Digital C.pdf","","","artificial intelligence; digital culture; digital skills; sustainable competitive advantage; tourism and hospitality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZ6SGPKJ","journalArticle","2025","Aulia, Sofia Rizki; Lin, Wen-Shan","Embracing the digital shift: Leveraging AI to foster employee well-being and engagement in remote workplace settings in the Asia Pacific region","Asia Pacific Management Review","","1029-3132","10.1016/j.apmrv.2024.12.003","https://www.sciencedirect.com/science/article/pii/S1029313224000435","The COVID-19 pandemic has accelerated the shift to remote work, transforming working patterns and presenting new challenges for employees. As remote work continues to grow, organizations must adapt to ensure adequate performance and employee well-being. This study pioneered investigations of the role of artificial intelligence (AI) in enhancing work engagement and well-being in remote work settings. Drawing on the socio-technical system (STS) theory, we examine the mediating effects of human-AI teaming, task-technology fit, and perceived e-leadership support on the relationship between AI digital assistant skills and employee well-being. Our quantitative study of 360 sampling subjects reveals a significant positive relationship between AI digital assistant skills and human-AI teaming, task-technology fit, and perceived e-leadership support. Furthermore, these variables significantly influence employee well-being, which in turn has a positive effect on work engagement. Our findings underscore the importance of prioritizing human aspects within AI adoption, advocating for a balanced approach that enhances organizational efficiency while promoting positive workforce outcomes. This study highlights the need to consider the human factor when implementing technology in remote work environments, emphasizing the importance of a people-centric approach to AI adoption.","2025-09-01","2026-03-03 21:12:06","2026-03-03 21:12:06","2026-03-03 21:12:06","100339","","3","30","","Asia Pacific Management Review","Embracing the digital shift","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/JMPUVWDG/Aulia and Lin - 2025 - Embracing the digital shift Leveraging AI to foster employee well-being and engagement in remote wo.pdf; /Users/szymon/Zotero/storage/FX7U27KN/S1029313224000435.html","","","AI digital assistant; E-Leadership; Human-AI teaming; Remote work; Sociotechnical system theory; Task technology fit; Well-being; Work engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HA4YZ72X","journalArticle","2025","Hoeyi, Prosper Kweku; Farisani, Tshililo Ruddy; Tshabalala, Jabulani Simon","Assessing the Implementation and Impact of Inclusivity and Accessibility in the Free State South African Banking Sector","Journal of Risk and Financial Management","","1911-8074","10.3390/jrfm18090474","https://www.mdpi.com/1911-8074/18/9/474","The implementation and impact of inclusivity and accessibility in the banking sector are crucial to the banking sector’s participation of any country ...","2025-08-26","2026-03-03 21:12:22","2026-03-03 21:12:22","2026-03-03 21:12:22","","","9","18","","","","","","","","Multidisciplinary Digital Publishing Institute","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","","","/Users/szymon/Zotero/storage/UD59255L/Hoeyi et al. - 2025 - Assessing the Implementation and Impact of Inclusivity and Accessibility in the Free State South Afr.pdf","","","accessibility; banking sector; fintech; implementation; inclusivity; SDGs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EQS8AJEM","journalArticle","2025","Safa'atillah, Nurus; H, RR Ella Evrita; Estiana, Ria; Kusumawati, Berlianingsih; Judijanto, Loso","HR Competency Development Strategy to Increase Company Competitiveness in The Midst of Industrial Revolution 4.0‎","International Journal of Accounting and Economics Studies","","2309-4508","10.14419/m7ybkd07","https://www.sciencepubco.com/index.php/IJAES/article/view/35137","The rapid transformation driven by Industrial Revolution 4.0 has brought significant disruption in global business dynamics, confirming ‎the strategic role of Human Resources (HR) in maintaining organizational competitiveness. This study aims to explore a comprehensive HR ‎competency development strategy that is aligned with the technological, structural, and cultural changes triggered by Industry 4.0. Using a ‎qualitative literature review approach, this study analyzed 40 accredited journal articles and empirical studies published between 2019 and ‎‎2024. The findings show that in order to remain competitive, companies need to adopt a dynamic competency framework that emphasizes ‎digital literacy, adaptive leadership, critical thinking, agility, and data-driven decision-making for HR professionals. In addition, the ‎integration of learning technologies such as artificial intelligence (AI)-based training systems and personalized learning platforms has been ‎proven to significantly increase the effectiveness of competency development. The study also highlights the need to transform the role of ‎HR departments from administrative functions to strategic business partners that are able to drive innovation and workforce transformation. ‎This research contributes to the discourse of strategic HR management by proposing a competency development model that is responsive to ‎digital transformation, in order to build organizational resilience and sustainable growth in the Industry 4.0 era‎.","2025-09-25","2026-03-03 21:12:34","2026-03-03 21:12:34","2026-03-03 21:12:34","1021-1028","","5","12","","","","","","","","","","en","Copyright (c) 2025 International Journal of Accounting and Economics Studies","","","","www.sciencepubco.com","","","","/Users/szymon/Zotero/storage/YNRHKC4Y/Safa'atillah et al. - 2025 - HR Competency Development Strategy to Increase Company Competitiveness in The Midst of Industrial Re.pdf","","","Competency Development; Digital Transformation; Human Resources; Industry 4.0; Organizational Competitiveness; Strategic HR ‎Management.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49MTM89H","journalArticle","2025","Satish, Dr R.; Gangadharan, Dr S.; Chandrasekaran, Dr S.; Roy, Dr Jainish; Sharma, Dr Ravinder","AI-Enabled Transformational Leadership for Improving Healthcare Workforce and Performance Improvement","International Journal of Accounting and Economics Studies","","2309-4508","10.14419/tzbx7934","https://www.sciencepubco.com/index.php/IJAES/article/view/33832","AI-enabled transformational leadership is emerging as a pivotal force in reshaping healthcare workforce management and performance improvement. By leveraging artificial intelligence, healthcare leaders can enhance decision-making, optimize resource allocation, and foster a more adaptive and efficient work environment. This study explores the integration of AI-driven tools with transformational leadership principles to improve workforce motivation, engagement, and operational efficiency. It analyzes the effects of AI-supported leadership in terms of improving patient care, enhancing staff productivity, and better healthcare performance. This study employs a mixed-methods approach, examining case studies alongside survey data and AI-based analytics to yield insights into best practices and challenges in the implementation of AI-driven leadership. These discoveries further shed light on the potential benefits of incorporating AI into leadership, operational processes within healthcare and improving clinical results while tackling associated ethical and technological challenges.","2025-08-28","2026-03-03 21:12:48","2026-03-03 21:12:48","2026-03-03 21:12:48","137-141","","SI-1","12","","","","","","","","","","en","Copyright (c) 2025 International Journal of Accounting and Economics Studies","","","","www.sciencepubco.com","","","","/Users/szymon/Zotero/storage/Y9LPFDVD/Satish et al. - 2025 - AI-Enabled Transformational Leadership for Improving Healthcare Workforce and Performance Improvemen.pdf","","","AI in Healthcare; AI-enabled Leadership; Artificial Intelligence.; Digital Transformation; Healthcare Innovation; Healthcare Workforce; Leadership Optimization; Performance Improvement; Transformational Leadership; Workforce Engagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
